 -10.0	0.408082061813	-10.0	-0.912945250728
 -9.99799979998	0.411730932985	-9.99799979998	-0.911305458572
 -9.99599959996	0.415373215152	-9.99599959996	-0.909651082632
 -9.99399939994	0.419008850028	-9.99399939994	-0.907982149383
 -9.99199919992	0.42263777943	-9.99199919992	-0.906298685533
 -9.9899989999	0.426259945283	-9.9899989999	-0.904600718023
 -9.98799879988	0.429875289623	-9.98799879988	-0.902888274025
 -9.98599859986	0.433483754591	-9.98599859986	-0.901161380944
 -9.98399839984	0.437085282441	-9.98399839984	-0.899420066417
 -9.98199819982	0.440679815537	-9.98199819982	-0.897664358309
 -9.9799979998	0.444267296355	-9.9799979998	-0.895894284718
 -9.97799779978	0.447847667484	-9.97799779978	-0.894109873969
 -9.97599759976	0.451420871626	-9.97599759976	-0.892311154621
 -9.97399739974	0.454986851599	-9.97399739974	-0.890498155457
 -9.97199719972	0.458545550336	-9.97199719972	-0.888670905491
 -9.9699969997	0.462096910887	-9.9699969997	-0.886829433966
 -9.96799679968	0.465640876418	-9.96799679968	-0.884973770351
 -9.96599659966	0.469177390215	-9.96599659966	-0.883103944341
 -9.96399639964	0.472706395681	-9.96399639964	-0.881219985862
 -9.96199619962	0.476227836343	-9.96199619962	-0.87932192506
 -9.9599959996	0.479741655845	-9.9599959996	-0.877409792313
 -9.95799579958	0.483247797956	-9.95799579958	-0.87548361822
 -9.95599559956	0.486746206565	-9.95599559956	-0.873543433605
 -9.95399539954	0.490236825688	-9.95399539954	-0.871589269518
 -9.95199519952	0.493719599463	-9.95199519952	-0.869621157232
 -9.9499949995	0.497194472155	-9.9499949995	-0.867639128243
 -9.94799479948	0.500661388155	-9.94799479948	-0.86564321427
 -9.94599459946	0.50412029198	-9.94599459946	-0.863633447253
 -9.94399439944	0.507571128279	-9.94399439944	-0.861609859355
 -9.94199419942	0.511013841826	-9.94199419942	-0.85957248296
 -9.9399939994	0.514448377526	-9.9399939994	-0.857521350673
 -9.93799379938	0.517874680417	-9.93799379938	-0.855456495318
 -9.93599359936	0.521292695667	-9.93599359936	-0.85337794994
 -9.93399339934	0.524702368577	-9.93399339934	-0.851285747801
 -9.93199319932	0.52810364458	-9.93199319932	-0.849179922385
 -9.9299929993	0.531496469246	-9.9299929993	-0.847060507389
 -9.92799279928	0.534880788279	-9.92799279928	-0.844927536733
 -9.92599259926	0.538256547519	-9.92599259926	-0.84278104455
 -9.92399239924	0.541623692943	-9.92399239924	-0.840621065191
 -9.92199219922	0.544982170666	-9.92199219922	-0.838447633222
 -9.9199919992	0.548331926942	-9.9199919992	-0.836260783426
 -9.91799179918	0.551672908164	-9.91799179918	-0.834060550798
 -9.91599159916	0.555005060865	-9.91599159916	-0.831846970551
 -9.91399139914	0.558328331721	-9.91399139914	-0.829620078107
 -9.91199119912	0.561642667549	-9.91199119912	-0.827379909104
 -9.9099909991	0.564948015308	-9.9099909991	-0.825126499392
 -9.90799079908	0.568244322103	-9.90799079908	-0.822859885034
 -9.90599059906	0.571531535182	-9.90599059906	-0.820580102301
 -9.90399039904	0.57480960194	-9.90399039904	-0.818287187678
 -9.90199019902	0.578078469917	-9.90199019902	-0.815981177858
 -9.899989999	0.5813380868	-9.899989999	-0.813662109745
 -9.89798979898	0.584588400426	-9.89798979898	-0.811330020452
 -9.89598959896	0.587829358779	-9.89598959896	-0.808984947299
 -9.89398939894	0.591060909994	-9.89398939894	-0.806626927816
 -9.89198919892	0.594283002355	-9.89198919892	-0.804255999736
 -9.8899889989	0.597495584298	-9.8899889989	-0.801872201005
 -9.88798879888	0.600698604413	-9.88798879888	-0.799475569768
 -9.88598859886	0.60389201144	-9.88598859886	-0.797066144381
 -9.88398839884	0.607075754276	-9.88398839884	-0.794643963402
 -9.88198819882	0.610249781969	-9.88198819882	-0.792209065593
 -9.8799879988	0.613414043725	-9.8799879988	-0.78976148992
 -9.87798779878	0.616568488907	-9.87798779878	-0.787301275553
 -9.87598759876	0.619713067033	-9.87598759876	-0.784828461862
 -9.87398739874	0.62284772778	-9.87398739874	-0.782343088421
 -9.87198719872	0.625972420983	-9.87198719872	-0.779845195003
 -9.8699869987	0.629087096637	-9.8699869987	-0.777334821583
