 -10.0	0.408082061813	-10.0	0.93410737083	-10.0	0.912945250728	-10.0	0.356992184453
 -9.99799979998	0.411730932985	-9.99799979998	0.935528004227	-9.99799979998	0.911305458572	-9.99799979998	0.353252534751
 -9.99599959996	0.415373215152	-9.99599959996	0.9369336662	-9.99599959996	0.909651082632	-9.99599959996	0.349507231886
 -9.99399939994	0.419008850028	-9.99399939994	0.938324334257	-9.99399939994	0.907982149383	-9.99399939994	0.345756335793
 -9.99199919992	0.42263777943	-9.99199919992	0.939699986141	-9.99199919992	0.906298685533	-9.99199919992	0.341999906501
 -9.9899989999	0.426259945283	-9.9899989999	0.941060599838	-9.9899989999	0.904600718023	-9.9899989999	0.338238004122
 -9.98799879988	0.429875289623	-9.98799879988	0.942406153574	-9.98799879988	0.902888274025	-9.98799879988	0.33447068886
 -9.98599859986	0.433483754591	-9.98599859986	0.943736625815	-9.98599859986	0.901161380944	-9.98599859986	0.330698021004
 -9.98399839984	0.437085282441	-9.98399839984	0.94505199527	-9.98399839984	0.899420066417	-9.98399839984	0.326920060928
 -9.98199819982	0.440679815537	-9.98199819982	0.946352240888	-9.98199819982	0.897664358309	-9.98199819982	0.323136869092
 -9.9799979998	0.444267296355	-9.9799979998	0.947637341862	-9.9799979998	0.895894284718	-9.9799979998	0.319348506038
 -9.97799779978	0.447847667484	-9.97799779978	0.948907277626	-9.97799779978	0.894109873969	-9.97799779978	0.315555032393
 -9.97599759976	0.451420871626	-9.97599759976	0.950162027857	-9.97599759976	0.892311154621	-9.97599759976	0.311756508865
 -9.97399739974	0.454986851599	-9.97399739974	0.951401572474	-9.97399739974	0.890498155457	-9.97399739974	0.307952996241
 -9.97199719972	0.458545550336	-9.97199719972	0.952625891642	-9.97199719972	0.888670905491	-9.97199719972	0.30414455539
 -9.9699969997	0.462096910887	-9.9699969997	0.953834965767	-9.9699969997	0.886829433966	-9.9699969997	0.30033124726
 -9.96799679968	0.465640876418	-9.96799679968	0.9550287755	-9.96799679968	0.884973770351	-9.96799679968	0.296513132874
 -9.96599659966	0.469177390215	-9.96599659966	0.956207301737	-9.96599659966	0.883103944341	-9.96599659966	0.292690273336
 -9.96399639964	0.472706395681	-9.96399639964	0.957370525616	-9.96399639964	0.881219985862	-9.96399639964	0.288862729823
 -9.96199619962	0.476227836343	-9.96199619962	0.958518428524	-9.96199619962	0.87932192506	-9.96199619962	0.285030563588
